productid,imageid,pixels
3902216518,1261978655,[0 0 0 ... 0 0 0]
268700509,973370848,[0 0 0 ... 0 0 0]
1532587710,1088281626,[0 0 0 ... 0 0 0]
2710788250,1159480504,[0 0 0 ... 0 0 0]
3512803405,1218525615,[0 0 0 ... 0 0 0]
2242959419,1133341955,[0 0 0 ... 0 0 0]
3437540438,1213124789,[0 0 0 ... 0 0 0]
4050842811,1281777976,[0 0 0 ... 0 0 0]
1078801619,1057435656,[0 0 0 ... 0 0 0]
1932883591,1114367626,[0 0 0 ... 0 0 0]
4039912431,1279487893,[0 0 0 ... 0 0 0]
53444776,548172286,[0 0 0 ... 0 0 0]
3855161609,1253151812,[0 0 0 ... 0 0 0]
4200876760,1316187454,[0 0 0 ... 0 0 0]
4197673162,1313413948,[0 0 0 ... 0 0 0]
49106083,362900621,[0 0 0 ... 0 0 0]
3868442786,1255503645,[0 0 0 ... 0 0 0]
4010220206,1275975584,[0 0 0 ... 0 0 0]
129398139,884165873,[0 0 0 ... 0 0 0]
4179726745,1309647207,[0 0 0 ... 0 0 0]
3938987766,1267274449,[0 0 0 ... 0 0 0]
242401483,963035387,[0 0 0 ... 0 0 0]
2778493060,1188541697,[0 0 0 ... 0 0 0]
4235889661,1324035157,[0 0 0 ... 0 0 0]
2806785402,1165741999,[0 0 0 ... 0 0 0]
435878951,1008047017,[0 0 0 ... 0 0 0]
3756671369,1241422754,[0 0 0 ... 0 0 0]
62390706,818013912,[0 0 0 ... 0 0 0]
3064238322,1188396857,[0 0 0 ... 0 0 0]
3775275020,1243658941,[0 0 0 ... 0 0 0]
4093214288,1290393567,[0 0 0 ... 0 0 0]
2777248845,1169056844,[0 0 0 ... 0 0 0]
4213294808,1317471330,[0 0 0 ... 0 0 0]
1540682427,1088681717,[0 0 0 ... 0 0 0]
3162219078,1194938467,[0 0 0 ... 0 0 0]
157015950,913010915,[0 0 0 ... 0 0 0]
1204725830,1068868274,[0 0 0 ... 0 0 0]
4160988405,1304180616,[0 0 0 ... 0 0 0]
3794158985,1245748406,[0 0 0 ... 0 0 0]
206702965,941481873,[0 0 0 ... 0 0 0]
4182264879,1310631359,[0 0 0 ... 0 0 0]
4046439476,1280713390,[0 0 0 ... 0 0 0]
181222485,927938253,[0 0 0 ... 0 0 0]
125774601,881098449,[0 0 0 ... 0 0 0]
2971711260,1177444717,[0 0 0 ... 0 0 0]
3472828977,1215772889,[0 0 0 ... 0 0 0]
2655493977,1156149778,[0 0 0 ... 0 0 0]
2414768188,1141166202,[0 0 0 ... 0 0 0]
1107017554,1061751908,[0 0 0 ... 0 0 0]
3777961669,1244018727,[0 0 0 ... 0 0 0]
4037107080,1279247992,[0 0 0 ... 0 0 0]
1711734569,1100065488,[0 0 0 ... 0 0 0]
503729589,1016873849,[0 0 0 ... 0 0 0]
3623672289,1229785590,[0 0 0 ... 0 0 0]
1409109,47515230,[0 0 0 ... 0 0 0]
591829992,1029511513,[0 0 0 ... 0 0 0]
362322891,1075659540,[0 0 0 ... 0 0 0]
1920559175,1112118955,[0 0 0 ... 0 0 0]
1366909691,1076680158,[0 0 0 ... 0 0 0]
570698698,1027318238,[0 0 0 ... 0 0 0]
1568487458,1096473837,[0 0 0 ... 0 0 0]
3877766159,1257061036,[0 0 0 ... 0 0 0]
4044227166,1281929309,[0 0 0 ... 4 4 3]
4201307301,1314017114,[0 0 0 ... 0 0 0]
3992538442,1273228732,[0 0 0 ... 0 0 0]
3879897508,1257299279,[0 0 0 ... 0 0 0]
4077785111,1287776680,[0 0 0 ... 0 0 0]
1320429672,1073534330,[0 0 0 ... 0 0 0]
4205114113,1315403137,[0 0 0 ... 0 0 0]
1581293488,1092302566,[0 0 0 ... 0 0 0]
3274479949,1203367182,[0 0 0 ... 0 0 0]
3703471349,1236039735,[0 0 0 ... 0 0 0]
4202210678,1314346161,[0 0 0 ... 0 0 0]
3887631427,1259359064,[0 0 0 ... 0 0 0]
569687135,1027038627,[0 0 0 ... 0 0 0]
274820849,975957631,[0 0 0 ... 0 0 0]
4022748305,1277463011,[0 0 0 ... 0 0 0]
78278071,924843520,[0 0 0 ... 0 0 0]
2375057402,1254885108,[0 0 0 ... 0 0 0]
4128126470,1296079655,[0 0 0 ... 0 0 0]
4089190572,1289914062,[0 0 0 ... 0 0 0]
1638341399,1095773046,[0 0 0 ... 0 0 0]
4169070422,1306717427,[0 0 0 ... 0 0 0]
1798436036,1102370407,[0 0 0 ... 0 0 0]
209423751,947239430,[0 0 0 ... 0 0 0]
1872090466,1108218435,[0 0 0 ... 0 0 0]
2841850959,1167633857,[0 0 0 ... 0 0 0]
4132628641,1296916863,[0 0 0 ... 0 0 0]
4167083383,1306584995,[0 0 0 ... 0 0 0]
3887675164,1258856587,[0 0 0 ... 0 0 0]
846366972,1042990685,[0 0 0 ... 0 0 0]
4053393532,1281849125,[0 0 0 ... 0 0 0]
440551663,1009255199,[0 0 0 ... 0 0 0]
2700747760,1158538898,[0 0 0 ... 0 0 0]
1063498,1102675240,[0 0 0 ... 0 0 0]
674957958,1144524179,[0 0 0 ... 0 0 0]
4016533878,1276762491,[0 0 0 ... 0 0 0]
4089650014,1289720226,[0 0 0 ... 0 0 0]
3079639378,1189192285,[0 0 0 ... 1 1 1]
4187117394,1311403873,[0 0 0 ... 0 0 0]
4156934213,1302893603,[  0   0   0 ... 171 142 125]
4063345821,1284013226,[0 0 0 ... 0 0 0]
4125438497,1295264245,[0 0 0 ... 0 0 0]
4174545089,1318428028,[0 0 0 ... 0 0 0]
1099448553,1255053909,[0 0 0 ... 0 0 0]
4145351808,1300230122,[0 0 0 ... 0 0 0]
4050750361,1281998681,[0 0 0 ... 0 0 0]
4202302416,1314419004,[0 0 0 ... 0 0 0]
2898513237,1171830423,[0 0 0 ... 0 0 0]
138743415,966985768,[0 0 0 ... 0 0 0]
3893246198,1260399154,[0 0 0 ... 0 0 0]
1711735351,1100077199,[0 0 0 ... 0 0 0]
3905724142,1262172588,[0 0 0 ... 0 0 0]
3923104249,1264049245,[0 0 0 ... 0 0 0]
261976953,1002574711,[0 0 0 ... 0 0 0]
3301791744,1257245128,[0 0 0 ... 0 0 0]
80319974,849040164,[0 0 0 ... 1 1 1]
3103713691,1191185397,[0 0 0 ... 0 0 0]
3893198277,1260352135,[0 0 0 ... 0 0 0]
3910821627,1262732358,[0 0 0 ... 0 0 0]
2940639701,1174590542,[0 0 0 ... 0 0 0]
3373828209,1209349294,[0 0 0 ... 0 0 0]
299590702,991983436,[0 0 0 ... 0 0 0]
3831364230,1250268250,[0 0 0 ... 0 0 0]
3974958783,1271111349,[0 0 0 ... 0 0 0]
823774495,1041114401,[0 0 0 ... 0 0 0]
4214037037,1319187390,[0 0 0 ... 0 0 0]
3505882786,1218165087,[0 0 0 ... 0 0 0]
2446326479,1142063915,[0 0 0 ... 0 0 0]
75473857,901402609,[0 0 0 ... 0 0 0]
856796465,1044178853,[0 0 0 ... 0 0 0]
3657926805,1232192362,[0 0 0 ... 0 0 0]
4063411614,1284112872,[0 0 0 ... 0 0 0]
295865932,988669395,[0 0 0 ... 0 0 0]
181505904,928185735,[0 0 0 ... 0 0 0]
233920160,959846005,[0 0 0 ... 0 0 0]
171655733,922683973,[0 0 0 ... 0 0 0]
281658846,979345952,[0 0 0 ... 0 0 0]
4108907506,1292385889,[0 0 0 ... 0 0 0]
4215473021,1320186305,[0 0 0 ... 0 0 0]
1998121660,1119407272,[0 0 0 ... 0 0 0]
4074697146,1286852228,[0 0 0 ... 0 0 0]
60501332,745242291,[0 0 0 ... 0 0 0]
3819983673,1249535815,[0 0 0 ... 0 0 0]
53233949,537831830,[0 0 0 ... 0 0 0]
2940638536,1174585729,[0 0 0 ... 0 0 0]
438298816,1009213165,[0 0 0 ... 0 0 0]
4041425521,1279752177,[0 0 0 ... 0 0 0]
416645899,1007388706,[0 0 0 ... 0 0 0]
2971177652,1177230795,[0 0 0 ... 0 0 0]
3992553910,1273070026,[0 0 0 ... 0 0 0]
4108951453,1292556629,[0 0 0 ... 0 0 0]
2131535951,1127818159,[0 0 0 ... 0 0 0]
3817893540,1248835288,[0 0 0 ... 0 0 0]
294394805,987519327,[0 0 0 ... 0 0 0]
698296613,1036269526,[0 0 0 ... 0 0 0]
2022523352,1120849871,[0 0 0 ... 0 0 0]
4160953262,1304143928,[0 0 0 ... 0 0 0]
4145197127,1300217462,[0 0 0 ... 0 0 0]
3592383078,1226405708,[0 0 0 ... 0 0 0]
3703791679,1236040922,[0 0 0 ... 0 0 0]
3582252928,1223575768,[0 0 0 ... 0 0 0]
287893430,983721553,[0 0 0 ... 0 0 0]
3374323403,1209553646,[0 0 0 ... 0 0 0]
3477292915,1216081030,[0 0 0 ... 0 0 0]
548003910,1205731194,[0 0 0 ... 0 0 0]
209253278,947131876,[0 0 0 ... 0 0 0]
3782270051,1244293418,[0 0 0 ... 0 0 0]
854574981,1205066257,[4 4 4 ... 2 2 2]
4012662249,1276312569,[0 0 0 ... 0 0 0]
3925162304,1264257008,[0 0 0 ... 0 0 0]
1706101304,1099705783,[0 0 0 ... 0 0 0]
59216047,717500301,[0 0 0 ... 0 0 0]
3895301086,1260706635,[0 0 0 ... 0 0 0]
3957798965,1269441517,[0 0 0 ... 0 0 0]
1481223736,1083733434,[0 0 0 ... 0 0 0]
4153305107,1302514053,[0 0 0 ... 0 0 0]
150563765,906120328,[0 0 0 ... 0 0 0]
4150986102,1301401283,[0 0 0 ... 0 0 0]
4113766178,1292770290,[0 0 0 ... 0 0 0]
1532211511,1088113183,[0 0 0 ... 0 0 0]
179375894,1318151672,[0 0 0 ... 0 0 0]
3853518605,1253373349,[0 0 0 ... 0 0 0]
266413296,972732515,[0 0 0 ... 0 0 0]
3874797407,1256931443,[0 0 0 ... 0 0 0]
3644208277,1231194448,[0 0 0 ... 0 0 0]
254415073,967458389,[0 0 0 ... 0 0 0]
3935894463,1266149612,[0 0 0 ... 0 0 0]
182660459,929117645,[0 0 0 ... 0 0 0]
3563522188,1221454874,[0 0 0 ... 0 0 0]
4172819065,1307743630,[0 0 0 ... 0 0 0]
2922088,857749591,[0 0 0 ... 0 0 0]
4231864961,1323629988,[0 0 0 ... 0 0 0]
225565052,957802444,[0 0 0 ... 0 0 0]
3344433208,1207713380,[0 0 0 ... 0 0 0]
3485240553,1217150502,[0 0 0 ... 0 0 0]
4221677504,1321053446,[0 0 0 ... 0 0 0]
3682507216,1233845023,[0 0 0 ... 0 0 0]
4221775997,1321254421,[0 0 0 ... 0 0 0]
4189757833,1312712920,[0 0 0 ... 0 0 0]
126916608,882346193,[0 0 0 ... 0 0 0]
569684885,1027064082,[0 0 0 ... 0 0 0]
4229834892,1322222985,[0 0 0 ... 0 0 0]
3762614733,1242119585,[0 0 0 ... 0 0 0]
3040506404,1187038352,[0 0 0 ... 0 0 0]
4165063758,1305320506,[0 0 0 ... 0 0 0]
462293931,1012943290,[0 0 0 ... 0 0 0]
1326795042,1073888811,[0 0 0 ... 0 0 0]
3959371814,1269503475,[0 0 0 ... 0 0 0]
1657049472,1096604636,[0 0 0 ... 0 0 0]
4157387325,1303273557,[0 0 0 ... 0 0 0]
4234147378,1323687613,[0 0 0 ... 0 0 0]
3775275621,1243659957,[0 0 0 ... 0 0 0]
4206199285,1315508625,[0 0 0 ... 0 0 0]
507751371,1247035194,[ 0  0  0 ... 11 11 11]
4214352717,1319412781,[0 0 0 ... 0 0 0]
223059349,956745554,[0 0 0 ... 0 0 0]
4128438378,1295960400,[0 0 0 ... 0 0 0]
294343138,989173526,[0 0 0 ... 1 1 1]
122452640,1317936882,[0 0 0 ... 0 0 0]
4202304100,1314520974,[0 0 0 ... 0 0 0]
4108380537,1292251517,[0 0 0 ... 0 0 0]
526559736,1021272285,[0 0 0 ... 0 0 0]
838420698,1042203230,[0 0 0 ... 0 0 0]
138768062,940535617,[0 0 0 ... 0 0 0]
4061618182,1283845817,[0 0 0 ... 0 0 0]
269671918,973627037,[0 0 0 ... 0 0 0]
569607339,1026832172,[0 0 0 ... 0 0 0]
98574272,997603929,[0 0 0 ... 0 0 0]
4037103181,1279233724,[0 0 0 ... 0 0 0]
3974251483,1270853341,[0 0 0 ... 0 0 0]
3992522635,1273156892,[0 0 0 ... 0 0 0]
223680806,957078164,[0 0 0 ... 0 0 0]
4174766213,1309038443,[0 0 0 ... 0 0 0]
2504426610,1146012743,[0 0 0 ... 0 0 0]
3992769779,1273625431,[0 0 0 ... 0 0 0]
2940638539,1174585743,[0 0 0 ... 0 0 0]
436061597,1008139790,[0 0 0 ... 0 0 0]
1871354197,1108247491,[0 0 0 ... 0 0 0]
1518891727,1087292193,[0 0 0 ... 0 0 0]
4054974288,1282059643,[0 0 0 ... 0 0 0]
3921316855,1263879539,[0 0 0 ... 0 0 0]
119425065,1036553572,[0 0 0 ... 0 0 0]
138151494,891679390,[0 0 0 ... 0 0 0]
190111090,933261155,[0 0 0 ... 0 0 0]
4112913055,1292693866,[0 0 0 ... 0 0 0]
1065214052,1055804531,[0 0 0 ... 0 0 0]
831980344,1041682278,[  0   0   0 ...  61 166 191]
4231757443,1323329719,[0 0 0 ... 0 0 0]
4214354211,1319411690,[0 0 0 ... 0 0 0]
3891275892,1260152787,[0 0 0 ... 0 0 0]
4248815875,1327706770,[0 0 0 ... 0 0 0]
3682519042,1233854060,[1 1 1 ... 0 0 0]
4122564165,1294225035,[0 0 0 ... 0 0 0]
3993175053,1273160440,[0 0 0 ... 0 0 0]
3589475924,1225869106,[0 0 0 ... 0 0 0]
1914237503,1138568252,[0 0 0 ... 0 0 0]
3721460483,1237572129,[0 0 0 ... 0 0 0]
4171370647,1307347398,[0 0 0 ... 0 0 0]
4151256283,1301401023,[0 0 0 ... 0 0 0]
294178423,987347318,[0 0 0 ... 0 0 0]
276074222,976550214,[0 0 0 ... 0 0 0]
3992525827,1273169361,[0 0 0 ... 0 0 0]
403005618,1004274571,[0 0 0 ... 0 0 0]
3944541871,1267992725,[0 0 0 ... 0 0 0]
3524231768,1191132611,[0 0 0 ... 0 0 0]
2377538895,1138920717,[0 0 0 ... 0 0 0]
2940542334,1174599015,[0 0 0 ... 0 0 0]
440825889,1009356988,[0 0 0 ... 0 0 0]
210789221,975794684,[0 0 0 ... 0 0 0]
3936362963,1268741441,[0 0 0 ... 0 0 0]
293306183,986944518,[0 0 0 ... 0 0 0]
4146735934,1300464235,[0 0 0 ... 0 0 0]
1352145864,1075760137,[0 0 0 ... 0 0 0]
3844081420,1251592673,[0 0 0 ... 0 0 0]
576862672,1027919833,[0 0 0 ... 0 0 0]
436080704,1035271639,[0 0 0 ... 0 0 0]
2833659229,1167372730,[0 0 0 ... 0 0 0]
4122229308,1294111626,[0 0 0 ... 0 0 0]
4057523469,1282803338,[0 0 0 ... 0 0 0]
93692383,895129279,[0 0 0 ... 0 0 0]
4179604972,1309097229,[0 0 0 ... 0 0 0]
3745003058,1240225361,[0 0 0 ... 0 0 0]
4224250216,1320380581,[0 0 0 ... 0 0 0]
4095058890,1290591976,[0 0 0 ... 0 0 0]
4086143784,1289599683,[0 0 0 ... 0 0 0]
85245775,853995114,[0 0 0 ... 0 0 0]
2607274467,984740735,[0 0 0 ... 0 0 0]
4041456873,1279760566,[0 0 0 ... 0 0 0]
4004150568,1275363668,[0 0 0 ... 0 0 0]
3925651934,1264399982,[0 0 0 ... 0 0 0]
3067204230,1188538945,[0 0 0 ... 0 0 0]
3122643099,1192149415,[0 0 0 ... 0 0 0]
4060922373,1301441934,[0 0 0 ... 0 0 0]
4175362561,1308952207,[0 0 0 ... 0 0 0]
1881242576,1109028884,[0 0 0 ... 0 0 0]
4006428925,1275458961,[0 0 0 ... 0 0 0]
4231813534,1323332123,[0 0 0 ... 0 0 0]
2085689777,1124912377,[0 0 0 ... 0 0 0]
3118126908,1218192334,[0 0 0 ... 0 0 0]
4010222424,1276008653,[0 0 0 ... 0 0 0]
4236041466,1324055489,[0 0 0 ... 0 0 0]
1962626210,1116593675,[0 0 0 ... 0 0 0]
4060917038,1301428361,[0 0 0 ... 0 0 0]
3988484078,1272248641,[0 0 0 ... 0 0 0]
4182442051,1310503828,[0 0 0 ... 0 0 0]
4215356912,1320089836,[0 0 0 ... 0 0 0]
2875392164,1169449849,[0 0 0 ... 0 0 0]
3549458703,1220593874,[0 0 0 ... 0 0 0]
278528743,1127373928,[2 2 2 ... 0 0 0]
207287187,941693699,[0 0 0 ... 0 0 0]
3553584612,1220788107,[0 0 0 ... 0 0 0]
4200881527,1316268884,[0 0 0 ... 0 0 0]
4181582483,1309727241,[0 0 0 ... 0 0 0]
4147327315,1300581813,[2 2 2 ... 0 0 0]
131622925,885871846,[0 0 0 ... 0 0 0]
418203844,1005842210,[0 0 0 ... 0 0 0]
91756307,857710345,[0 0 0 ... 0 0 0]
4010225221,1276050808,[0 0 0 ... 0 0 0]
511835997,1053679526,[0 0 0 ... 0 0 0]
1711730714,1100086634,[0 0 0 ... 0 0 0]
2849853103,1168533988,[0 0 0 ... 0 0 0]
1544920288,1088859956,[0 0 0 ... 0 0 0]
4182222307,1310135593,[1 1 1 ... 0 0 0]
227122341,958202456,[0 0 0 ... 0 0 0]
4156926896,1302863404,[0 0 0 ... 0 0 0]
1112747959,1062827362,[0 0 0 ... 0 0 0]
4041646782,1279811278,[0 0 0 ... 0 0 0]
77441548,847828332,[1 1 1 ... 0 0 0]
4209269400,1321363359,[0 0 0 ... 0 0 0]
3432274421,1212718465,[0 0 0 ... 0 0 0]
3900931074,1261747043,[0 0 0 ... 0 0 0]
3995244591,1273797936,[0 0 0 ... 0 0 0]
2792187971,1165121060,[0 0 0 ... 0 0 0]
4108380691,1292252802,[0 0 0 ... 0 0 0]
872758951,1045888898,[0 0 0 ... 0 0 0]
112104929,868632161,[1 1 1 ... 0 0 0]
3992764927,1273571158,[0 0 0 ... 0 0 0]
435010652,1007489845,[0 0 0 ... 0 0 0]
1285522900,1071171124,[0 0 0 ... 0 0 0]
1109150799,1146383179,[0 0 0 ... 0 0 0]
3844081422,1251592684,[0 0 0 ... 0 0 0]
1938814666,1115064787,[0 0 0 ... 0 0 0]
4055995853,1282283180,[0 0 0 ... 0 0 0]
81126029,911067212,[0 0 0 ... 0 0 0]
509017,1274410554,[0 0 0 ... 0 0 0]
1646018751,1096275666,[0 0 0 ... 0 0 0]
238595679,961882100,[0 0 0 ... 0 0 0]
604714900,1030864301,[0 0 0 ... 0 0 0]
670622079,1033946750,[0 0 0 ... 0 0 0]
2181180619,1130259750,[0 0 0 ... 0 0 0]
3793997194,1245735186,[0 0 0 ... 0 0 0]
4189047220,1311999585,[0 0 0 ... 0 0 0]
3921319355,1263900118,[0 0 0 ... 0 0 0]
1626064137,1094676221,[0 0 0 ... 0 0 0]
88228961,901019309,[0 0 0 ... 0 0 0]
294401326,987563272,[0 0 0 ... 0 0 0]
4143441283,1299715145,[0 0 0 ... 0 0 0]
4177555288,1308654533,[1 1 1 ... 0 0 0]
464146619,1028071052,[0 0 0 ... 0 0 0]
278541271,1231786732,[0 0 0 ... 0 0 0]
111506122,868172588,[0 0 0 ... 0 0 0]
3407756115,1211698716,[0 0 0 ... 0 0 0]
4167093744,1306865470,[0 0 0 ... 0 0 0]
4077189560,1287339586,[0 0 0 ... 0 0 0]
1548294895,1090712157,[0 0 0 ... 0 0 0]
4186841167,1314877125,[0 0 0 ... 0 0 0]
546182377,1024693435,[0 0 0 ... 0 0 0]
1711736404,1100065275,[0 0 0 ... 0 0 0]
4151001622,1301648701,[0 0 0 ... 0 0 0]
61785069,774291567,[0 0 0 ... 0 0 0]
56160951,1010792840,[0 0 0 ... 0 0 0]
3266013029,1203072266,[0 0 0 ... 0 0 0]
1892601429,1317684751,[0 0 0 ... 0 0 0]
2714812720,1159669346,[0 0 0 ... 0 0 0]
1162805831,1066227573,[0 0 0 ... 0 0 0]
1186794381,1110306814,[0 0 0 ... 0 0 0]
2767065043,1220175555,[0 0 0 ... 0 0 0]
269649402,973612643,[0 0 0 ... 0 0 0]
1267442641,1070953025,[0 0 0 ... 0 0 0]
4186231834,1314288914,[0 0 0 ... 0 0 0]
171408831,922586765,[0 0 0 ... 0 0 0]
86372002,907335821,[0 0 0 ... 0 0 0]
2850653565,1169885217,[0 0 0 ... 0 0 0]
4044249562,1280570141,[0 0 0 ... 0 0 0]
2883847935,1169818460,[0 0 0 ... 0 0 0]
1729723292,1100621729,[0 0 0 ... 0 0 0]
4215177122,1317873259,[0 0 0 ... 4 4 4]
190408240,1274686921,[0 0 0 ... 0 0 0]
3752128911,1241012405,[0 0 0 ... 0 0 0]
1838575207,1104584365,[0 0 0 ... 0 0 0]
7896036,258248783,[0 0 0 ... 0 0 0]
4200868697,1316094062,[0 0 0 ... 0 0 0]
1457853988,1081433689,[0 0 0 ... 0 0 0]
2695197358,1158120733,[0 0 0 ... 0 0 0]
154010699,909659332,[0 0 0 ... 0 0 0]
2940640444,1174593251,[0 0 0 ... 0 0 0]
3076708732,1209522500,[0 0 0 ... 0 0 0]
1137468657,1064469073,[0 0 0 ... 0 0 0]
3756587254,1241396699,[0 0 0 ... 0 0 0]
1161474382,1066110322,[0 0 0 ... 0 0 0]
3962600345,1269772581,[0 0 0 ... 0 0 0]
2959431606,1176602218,[0 0 0 ... 0 0 0]
4177840466,1308865289,[0 0 0 ... 0 0 0]
229016171,1274870239,[3 3 3 ... 0 0 0]
3893244519,1260361708,[0 0 0 ... 0 0 0]
3854773231,1253219707,[0 0 0 ... 0 0 0]
3798829371,1246358309,[0 0 0 ... 0 0 0]
4231800388,1323291255,[0 0 0 ... 0 0 0]
175991452,924868497,[0 0 0 ... 0 0 0]
3859455979,1253969594,[ 0  0  0 ... 53 52 50]
1966809207,1116943243,[  0   0   0 ... 226 226 226]
3748206615,1240727769,[0 0 0 ... 0 0 0]
966379597,1050605523,[0 0 0 ... 0 0 0]
57776374,697030947,[0 0 0 ... 0 0 0]
569730930,1026957089,[0 0 0 ... 0 0 0]
3850328865,1252628109,[1 1 1 ... 0 0 0]
205961306,941256475,[0 0 0 ... 0 0 0]
4182245366,1310459718,[0 0 0 ... 0 0 0]
3815011996,1248580458,[0 0 0 ... 0 0 0]
59328626,1292825219,[0 0 0 ... 0 0 0]
4179729647,1309686521,[0 0 0 ... 0 0 0]
954955310,1050066536,[1 1 1 ... 0 0 0]
850418700,1233291172,[0 0 0 ... 0 0 0]
515974765,1022030320,[0 0 0 ... 0 0 0]
2062698020,1123812519,[0 0 0 ... 0 0 0]
3944649578,1268111069,[0 0 0 ... 0 0 0]
1465309324,1082430466,[0 0 0 ... 0 0 0]
1830609024,1104322531,[0 0 0 ... 0 0 0]
200912990,938702811,[0 0 0 ... 0 0 0]
2807127714,1165793956,[0 0 0 ... 0 0 0]
2870459335,1169061633,[0 0 0 ... 0 0 0]
3855935115,1253272991,[0 0 0 ... 0 0 0]
3850328599,1252627811,[0 0 0 ... 0 0 0]
2999922891,1181068665,[0 0 0 ... 0 0 0]
3458079198,1214045563,[0 0 0 ... 0 0 0]
1353323772,1075917207,[0 0 0 ... 0 0 0]
206613149,941450711,[0 0 0 ... 0 0 0]
3743369000,1240108845,[0 0 0 ... 0 0 0]
2503311125,1146011902,[1 1 1 ... 0 0 0]
3760891175,1241831033,[0 0 0 ... 0 0 0]
3020933661,1225887359,[0 0 0 ... 0 0 0]
54173030,719771837,[0 0 0 ... 0 0 0]
2928659320,1174545949,[0 0 0 ... 0 0 0]
4182246992,1310492405,[0 0 0 ... 0 0 0]
4160930667,1304063221,[0 0 0 ... 0 0 0]
3002350329,1181358447,[0 0 0 ... 0 0 0]
4202301920,1314387900,[0 0 0 ... 0 0 0]
4221600891,1320799267,[0 0 0 ... 0 0 0]
3773872162,1296057102,[0 0 0 ... 0 0 0]
122458829,1318317356,[0 0 0 ... 0 0 0]
3883455968,1258639752,[0 0 0 ... 0 0 0]
118094572,872713312,[0 0 0 ... 0 0 0]
846655198,1043048581,[0 0 0 ... 0 0 0]
4200413974,1313877808,[0 0 0 ... 0 0 0]
3748198543,1240713088,[0 0 0 ... 0 0 0]
3745142771,1240233958,[0 0 0 ... 0 0 0]
4103567853,1291958645,[0 0 0 ... 0 0 0]
435297049,1007811254,[0 0 0 ... 0 0 0]
853456190,1043841424,[0 0 0 ... 0 0 0]
3873031646,1256014247,[0 0 0 ... 0 0 0]
311375083,996502921,[0 0 0 ... 0 0 0]
3989836352,1272662048,[0 0 0 ... 0 0 0]
690268935,1035808759,[0 0 0 ... 0 0 0]
3121630266,1305426658,[0 0 0 ... 0 0 0]
74165719,845377051,[0 0 0 ... 0 0 0]
3690228629,1234768213,[0 0 0 ... 0 0 0]
153962744,909607125,[3 3 3 ... 6 6 6]
3989839271,1272678442,[0 0 0 ... 0 0 0]
1786313484,1101970779,[0 0 0 ... 0 0 0]
3879923167,1257261738,[0 0 0 ... 0 0 0]
2077319788,1124411464,[0 0 0 ... 0 0 0]
91066017,857277067,[0 0 0 ... 0 0 0]
575937854,1027759854,[0 0 0 ... 0 0 0]
165522247,919752936,[0 0 0 ... 0 0 0]
3775275636,1243659991,[0 0 0 ... 0 0 0]
4214364242,1319430024,[0 0 0 ... 0 0 0]
2013529938,1120457097,[0 0 0 ... 0 0 0]
4232485249,1323017168,[0 0 0 ... 0 0 0]
4046438003,1280695274,[0 0 0 ... 0 0 0]
4176106663,1308387768,[0 0 0 ... 0 0 0]
147124493,901840492,[0 0 0 ... 0 0 0]
149781017,903937582,[0 0 0 ... 0 0 0]
1998121842,1119407514,[0 0 0 ... 0 0 0]
52734883,520489558,[3 3 3 ... 0 0 0]
4197538298,1313630882,[0 0 0 ... 0 0 0]
155191859,910963982,[0 0 0 ... 0 0 0]
154030356,909622828,[0 0 0 ... 0 0 0]
510598219,1229783478,[0 0 0 ... 0 0 0]
203671422,940359235,[0 0 0 ... 0 0 0]
1366993839,1076696432,[0 0 0 ... 0 0 0]
435839567,1007974913,[0 0 0 ... 0 0 0]
4057543565,1282538227,[0 0 0 ... 0 0 0]
1548295046,1089837379,[0 0 0 ... 0 0 0]
80988493,849516859,[0 0 0 ... 0 0 0]
207696723,946231005,[0 0 0 ... 0 0 0]
4215693054,1317905909,[0 0 0 ... 0 0 0]
3067204204,1188538863,[0 0 0 ... 0 0 0]
4044816632,1280378484,[0 0 0 ... 0 0 0]
3682507446,1233846455,[0 0 0 ... 0 0 0]
2695198672,1158121469,[0 0 0 ... 0 0 0]
4003975978,1275406507,[0 0 0 ... 0 0 0]
4197532971,1313581012,[0 0 0 ... 0 0 0]
4112243138,1298922607,[0 0 0 ... 0 0 0]
2041133555,1121677502,[0 0 0 ... 0 0 0]
278813437,977821869,[0 0 0 ... 0 0 0]
3844081430,1251592738,[0 0 0 ... 0 0 0]
294184631,987348959,[0 0 0 ... 0 0 0]
4019797176,1277503754,[0 0 0 ... 0 0 0]
2548660638,1148846964,[0 0 0 ... 0 0 0]
4055995641,1282283097,[0 0 0 ... 0 0 0]
278530730,1123995403,[0 0 0 ... 0 0 0]
584416652,1046550220,[0 0 0 ... 0 0 0]
3871039907,1255747460,[0 0 0 ... 0 0 0]
59242860,718096430,[0 0 0 ... 0 0 0]
2940638532,1174585711,[0 0 0 ... 0 0 0]
3249409274,1201835309,[0 0 0 ... 0 0 0]
602293932,1037166431,[0 0 0 ... 0 0 0]
2940640289,1174592258,[0 0 0 ... 0 0 0]
1934520703,1114528977,[0 0 0 ... 0 0 0]
138464983,891734661,[0 0 0 ... 0 0 0]
3567897484,1222449825,[0 0 0 ... 0 0 0]
160313204,915601653,[0 0 0 ... 0 0 0]
3851795418,1252796856,[0 0 0 ... 0 0 0]
1869200315,1107660066,[0 0 0 ... 0 0 0]
4211508173,1317002379,[0 0 0 ... 0 0 0]
3859857092,1254055431,[0 0 0 ... 0 0 0]
